"ini_monit","mac_local","mac_destino","rssi","lqi","latencia","desconexion","tiempo"
2019-02-26 08:33:15,"0002","0005",-100,82,0.101250648498535,0,1551169995
2019-02-26 08:33:21,"0004","0004",-55,108,0.123892545700073,0,1551170001
2019-02-26 08:33:21,"0004","0002",-101,82,0.123892545700073,0,1551170001
2019-02-26 08:33:21,"0004","0006",-100,108,0.123892545700073,0,1551170001
2019-02-26 08:33:21,"0004","0005",-97,108,0.123892545700073,0,1551170001
2019-02-26 08:33:22,"0004","0004",-56,108,0.10066819190979,0,1551170002
2019-02-26 08:33:22,"0004","0002",-101,82,0.10066819190979,0,1551170002
2019-02-26 08:33:22,"0004","0006",-98,108,0.10066819190979,0,1551170002
2019-02-26 08:33:22,"0004","0005",-97,108,0.10066819190979,0,1551170002
2019-02-26 08:33:24,"0004","0004",-56,108,0.115201234817505,0,1551170004
2019-02-26 08:33:24,"0004","0002",-101,82,0.115201234817505,0,1551170004
2019-02-26 08:33:24,"0004","0006",-98,108,0.115201234817505,0,1551170004
2019-02-26 08:33:24,"0004","0005",-97,108,0.115201234817505,0,1551170004
2019-02-26 08:33:29,"0004","0004",-56,108,0.198781251907349,0,1551170009
2019-02-26 08:33:29,"0004","0002",-101,82,0.198781251907349,0,1551170009
2019-02-26 08:33:29,"0004","0006",-98,108,0.198781251907349,0,1551170009
2019-02-26 08:33:29,"0004","0005",-97,108,0.198781251907349,0,1551170009
2019-02-26 08:33:30,"0002","0004",-56,108,0.159680128097534,0,1551170010
2019-02-26 08:33:30,"0002","0002",-101,82,0.159680128097534,0,1551170010
2019-02-26 08:33:30,"0002","0006",-98,108,0.159680128097534,0,1551170010
2019-02-26 08:33:30,"0002","0005",-97,108,0.159680128097534,0,1551170010
2019-02-26 08:33:31,"0002","0004",-56,108,0.10507607460022,0,1551170011
2019-02-26 08:33:31,"0002","0002",-101,82,0.10507607460022,0,1551170011
2019-02-26 08:33:31,"0002","0006",-98,108,0.10507607460022,0,1551170011
2019-02-26 08:33:31,"0002","0005",-97,108,0.10507607460022,0,1551170011
2019-02-26 08:33:37,"0002","0004",-57,108,0.0968992710113525,0,1551170017
2019-02-26 08:33:37,"0002","0002",-101,82,0.0968992710113525,0,1551170017
2019-02-26 08:33:37,"0002","0006",-98,108,0.0968992710113525,0,1551170017
2019-02-26 08:33:37,"0002","0005",-99,108,0.0968992710113525,0,1551170017
2019-02-26 08:33:43,"0002","0004",-57,108,0.0986716747283936,0,1551170023
2019-02-26 08:33:43,"0002","0002",-101,108,0.0986716747283936,0,1551170023
2019-02-26 08:33:43,"0002","0006",-97,104,0.0986716747283936,0,1551170023
2019-02-26 08:33:43,"0002","0005",-101,104,0.0986716747283936,0,1551170023
2019-02-26 08:33:45,"0004","0004",-57,108,0.112482786178589,0,1551170025
2019-02-26 08:33:45,"0004","0002",-101,108,0.112482786178589,0,1551170025
2019-02-26 08:33:45,"0004","0006",-97,108,0.112482786178589,0,1551170025
2019-02-26 08:33:45,"0004","0005",-100,108,0.112482786178589,0,1551170025
2019-02-26 08:33:51,"0004","0004",-57,108,0.101087808609009,0,1551170031
2019-02-26 08:33:51,"0004","0002",-101,108,0.101087808609009,0,1551170031
2019-02-26 08:33:51,"0004","0006",-97,108,0.101087808609009,0,1551170031
2019-02-26 08:33:51,"0004","0005",-100,108,0.101087808609009,0,1551170031
2019-02-26 08:33:52,"0002","0004",-57,108,0.0972795486450195,0,1551170032
2019-02-26 08:33:52,"0002","0002",-101,108,0.0972795486450195,0,1551170032
2019-02-26 08:33:52,"0002","0006",-97,108,0.0972795486450195,0,1551170032
2019-02-26 08:33:52,"0002","0005",-100,108,0.0972795486450195,0,1551170032
2019-02-26 08:33:57,"0005","0004",-57,108,0.139755010604858,0,1551170037
2019-02-26 08:33:57,"0005","0002",-101,108,0.139755010604858,0,1551170037
2019-02-26 08:33:57,"0005","0006",-97,108,0.139755010604858,0,1551170037
2019-02-26 08:33:57,"0005","0005",-100,108,0.139755010604858,0,1551170037
2019-02-26 08:33:59,"0004","0004",-57,108,0.102338552474976,0,1551170039
2019-02-26 08:33:59,"0004","0002",-101,108,0.102338552474976,0,1551170039
2019-02-26 08:33:59,"0004","0006",-97,108,0.102338552474976,0,1551170039
2019-02-26 08:33:59,"0004","0005",-100,108,0.102338552474976,0,1551170039
2019-02-26 08:34:04,"0005","0004",-57,108,0.0983161926269531,0,1551170044
2019-02-26 08:34:04,"0005","0002",-101,108,0.0983161926269531,0,1551170044
2019-02-26 08:34:04,"0005","0006",-97,108,0.0983161926269531,0,1551170044
2019-02-26 08:34:04,"0005","0005",-100,108,0.0983161926269531,0,1551170044
2019-02-26 08:34:05,"0008","0004",-57,108,0.103684186935425,0,1551170045
2019-02-26 08:34:05,"0008","0002",-101,108,0.103684186935425,0,1551170045
2019-02-26 08:34:05,"0008","0006",-97,108,0.103684186935425,0,1551170045
2019-02-26 08:34:05,"0008","0005",-99,108,0.103684186935425,0,1551170045
2019-02-26 08:34:11,"0002","0004",-55,108,0.0992217063903809,0,1551170051
2019-02-26 08:34:11,"0002","0002",-101,108,0.0992217063903809,0,1551170051
2019-02-26 08:34:11,"0002","0006",-97,108,0.0992217063903809,0,1551170051
2019-02-26 08:34:11,"0002","0005",-100,108,0.0992217063903809,0,1551170051
2019-02-26 08:34:12,"0004","0004",-55,108,0.0965776443481445,0,1551170052
2019-02-26 08:34:12,"0004","0002",-101,108,0.0965776443481445,0,1551170052
2019-02-26 08:34:12,"0004","0006",-97,108,0.0965776443481445,0,1551170052
2019-02-26 08:34:12,"0004","0005",-100,108,0.0965776443481445,0,1551170052
2019-02-26 08:34:18,"0004","0004",-55,108,0.0978572368621826,0,1551170058
2019-02-26 08:34:18,"0004","0002",-101,108,0.0978572368621826,0,1551170058
2019-02-26 08:34:18,"0004","0006",-97,108,0.0978572368621826,0,1551170058
2019-02-26 08:34:18,"0004","0005",-100,108,0.0978572368621826,0,1551170058
2019-02-26 08:34:19,"0005","0004",-55,108,0.099545955657959,0,1551170059
2019-02-26 08:34:19,"0005","0002",-101,108,0.099545955657959,0,1551170059
2019-02-26 08:34:19,"0005","0006",-97,108,0.099545955657959,0,1551170059
2019-02-26 08:34:19,"0005","0005",-100,108,0.099545955657959,0,1551170059
2019-02-26 08:34:25,"0005","0004",-57,108,0.0979983806610107,0,1551170065
2019-02-26 08:34:25,"0005","0002",-102,108,0.0979983806610107,0,1551170065
2019-02-26 08:34:25,"0005","0006",-96,108,0.0979983806610107,0,1551170065
2019-02-26 08:34:25,"0005","0005",-100,108,0.0979983806610107,0,1551170065
2019-02-26 08:34:26,"0004","0004",-57,108,0.0968866348266602,0,1551170066
2019-02-26 08:34:26,"0004","0002",-102,108,0.0968866348266602,0,1551170066
2019-02-26 08:34:26,"0004","0006",-96,108,0.0968866348266602,0,1551170066
2019-02-26 08:34:26,"0004","0005",-100,108,0.0968866348266602,0,1551170066
2019-02-26 08:34:31,"0002","0004",-56,108,0.103777170181274,0,1551170071
2019-02-26 08:34:31,"0002","0002",-102,108,0.103777170181274,0,1551170071
2019-02-26 08:34:31,"0002","0006",-96,108,0.103777170181274,0,1551170071
2019-02-26 08:34:31,"0002","0005",-99,108,0.103777170181274,0,1551170071
2019-02-26 08:34:33,"0004","0004",-56,108,0.0990908145904541,0,1551170073
2019-02-26 08:34:33,"0004","0002",-102,108,0.0990908145904541,0,1551170073
2019-02-26 08:34:33,"0004","0006",-96,108,0.0990908145904541,0,1551170073
2019-02-26 08:34:33,"0004","0005",-99,108,0.0990908145904541,0,1551170073
2019-02-26 08:34:39,"0004","0004",-56,108,0.0976972579956055,0,1551170079
2019-02-26 08:34:39,"0004","0002",-102,108,0.0976972579956055,0,1551170079
2019-02-26 08:34:39,"0004","0006",-96,108,0.0976972579956055,0,1551170079
2019-02-26 08:34:39,"0004","0005",-99,108,0.0976972579956055,0,1551170079
2019-02-26 08:34:40,"0004","0004",-56,108,0.0964305400848389,0,1551170080
2019-02-26 08:34:40,"0004","0002",-102,108,0.0964305400848389,0,1551170080
2019-02-26 08:34:40,"0004","0006",-96,108,0.0964305400848389,0,1551170080
2019-02-26 08:34:40,"0004","0005",-99,108,0.0964305400848389,0,1551170080
2019-02-26 08:34:46,"0004","0004",-56,108,0.0954363346099854,0,1551170086
2019-02-26 08:34:46,"0004","0002",-102,108,0.0954363346099854,0,1551170086
2019-02-26 08:34:46,"0004","0006",-96,108,0.0954363346099854,0,1551170086
2019-02-26 08:34:46,"0004","0005",-99,108,0.0954363346099854,0,1551170086
2019-02-26 08:34:47,"0004","0004",-56,108,0.0974857807159424,0,1551170087
2019-02-26 08:34:47,"0004","0002",-102,108,0.0974857807159424,0,1551170087
2019-02-26 08:34:47,"0004","0006",-96,108,0.0974857807159424,0,1551170087
2019-02-26 08:34:47,"0004","0005",-99,108,0.0974857807159424,0,1551170087
2019-02-26 08:34:53,"0002","0004",-56,76,0.101970434188843,0,1551170093
2019-02-26 08:34:53,"0002","0002",-101,76,0.101970434188843,0,1551170093
2019-02-26 08:34:53,"0002","0006",-97,76,0.101970434188843,0,1551170093
2019-02-26 08:34:53,"0002","0005",-102,76,0.101970434188843,0,1551170093
2019-02-26 08:34:54,"0002","0004",-56,76,0.104102373123169,0,1551170094
2019-02-26 08:34:54,"0002","0002",-101,76,0.104102373123169,0,1551170094
2019-02-26 08:34:54,"0002","0006",-97,76,0.104102373123169,0,1551170094
2019-02-26 08:34:54,"0002","0005",-102,76,0.104102373123169,0,1551170094
2019-02-26 08:34:59,"0002","0004",-56,76,0.115082979202271,0,1551170099
2019-02-26 08:34:59,"0002","0002",-101,76,0.115082979202271,0,1551170099
2019-02-26 08:34:59,"0002","0006",-97,76,0.115082979202271,0,1551170099
2019-02-26 08:34:59,"0002","0005",-102,76,0.115082979202271,0,1551170099
2019-02-26 08:35:01,"0004","0004",-56,76,0.0990757942199707,0,1551170101
2019-02-26 08:35:01,"0004","0002",-101,76,0.0990757942199707,0,1551170101
2019-02-26 08:35:01,"0004","0006",-97,76,0.0990757942199707,0,1551170101
2019-02-26 08:35:01,"0004","0005",-102,76,0.0990757942199707,0,1551170101
2019-02-26 08:35:07,"0005","0004",-57,108,0.0985734462738037,0,1551170107
2019-02-26 08:35:07,"0005","0002",-101,108,0.0985734462738037,0,1551170107
2019-02-26 08:35:07,"0005","0006",-98,108,0.0985734462738037,0,1551170107
2019-02-26 08:35:07,"0005","0005",-102,108,0.0985734462738037,0,1551170107
2019-02-26 08:35:08,"0004","0004",-57,108,0.0973398685455322,0,1551170108
2019-02-26 08:35:08,"0004","0002",-100,80,0.0973398685455322,0,1551170108
2019-02-26 08:35:08,"0004","0006",-98,108,0.0973398685455322,0,1551170108
2019-02-26 08:35:08,"0004","0005",-102,108,0.0973398685455322,0,1551170108
2019-02-26 08:35:14,"0008","0004",-57,108,0.102522373199463,0,1551170114
2019-02-26 08:35:14,"0008","0002",-100,80,0.102522373199463,0,1551170114
2019-02-26 08:35:14,"0008","0006",-100,108,0.102522373199463,0,1551170114
2019-02-26 08:35:14,"0008","0005",-99,108,0.102522373199463,0,1551170114
2019-02-26 08:35:15,"0008","0004",-57,108,0.100837469100952,0,1551170115
2019-02-26 08:35:15,"0008","0002",-100,80,0.100837469100952,0,1551170115
2019-02-26 08:35:15,"0008","0006",-100,108,0.100837469100952,0,1551170115
2019-02-26 08:35:15,"0008","0005",-99,108,0.100837469100952,0,1551170115
2019-02-26 08:35:21,"0008","0004",-57,108,0.103050231933594,0,1551170121
2019-02-26 08:35:21,"0008","0002",-100,80,0.103050231933594,0,1551170121
2019-02-26 08:35:21,"0008","0006",-100,108,0.103050231933594,0,1551170121
2019-02-26 08:35:21,"0008","0005",-99,108,0.103050231933594,0,1551170121
2019-02-26 08:35:22,"0004","0004",-57,108,0.108211994171143,0,1551170122
2019-02-26 08:35:22,"0004","0002",-100,80,0.108211994171143,0,1551170122
2019-02-26 08:35:22,"0004","0006",-100,108,0.108211994171143,0,1551170122
2019-02-26 08:35:22,"0004","0005",-99,108,0.108211994171143,0,1551170122
2019-02-26 08:35:28,"0004","0004",-57,108,0.100955963134766,0,1551170128
2019-02-26 08:35:28,"0004","0002",-100,80,0.100955963134766,0,1551170128
2019-02-26 08:35:28,"0004","0006",-100,108,0.100955963134766,0,1551170128
2019-02-26 08:35:28,"0004","0005",-99,108,0.100955963134766,0,1551170128
2019-02-26 08:35:29,"0002","0004",-57,108,0.104153394699097,0,1551170129
2019-02-26 08:35:29,"0002","0002",-100,80,0.104153394699097,0,1551170129
2019-02-26 08:35:29,"0002","0006",-100,108,0.104153394699097,0,1551170129
2019-02-26 08:35:29,"0002","0005",-99,108,0.104153394699097,0,1551170129
2019-02-26 08:35:34,"0004","0004",-57,108,0.100493431091309,0,1551170134
2019-02-26 08:35:34,"0004","0002",-100,80,0.100493431091309,0,1551170134
2019-02-26 08:35:34,"0004","0006",-100,108,0.100493431091309,0,1551170134
2019-02-26 08:35:34,"0004","0005",-99,108,0.100493431091309,0,1551170134
2019-02-26 08:35:36,"0008","0004",-56,108,0.0950658321380615,0,1551170136
2019-02-26 08:35:36,"0008","0002",-100,80,0.0950658321380615,0,1551170136
2019-02-26 08:35:36,"0008","0006",-97,108,0.0950658321380615,0,1551170136
2019-02-26 08:35:36,"0008","0005",-102,108,0.0950658321380615,0,1551170136
2019-02-26 08:35:43,"0005","0004",-56,108,0.100922584533691,0,1551170143
2019-02-26 08:35:43,"0005","0002",-101,85,0.100922584533691,0,1551170143
2019-02-26 08:35:43,"0005","0006",-97,108,0.100922584533691,0,1551170143
2019-02-26 08:35:43,"0005","0005",-102,108,0.100922584533691,0,1551170143
2019-02-26 08:35:44,"0008","0004",-56,108,0.104135513305664,0,1551170144
2019-02-26 08:35:44,"0008","0002",-101,85,0.104135513305664,0,1551170144
2019-02-26 08:35:44,"0008","0006",-97,108,0.104135513305664,0,1551170144
2019-02-26 08:35:44,"0008","0005",-102,108,0.104135513305664,0,1551170144
2019-02-26 08:35:49,"0004","0004",-56,108,0.102614641189575,0,1551170149
2019-02-26 08:35:49,"0004","0002",-101,85,0.102614641189575,0,1551170149
2019-02-26 08:35:49,"0004","0006",-97,108,0.102614641189575,0,1551170149
2019-02-26 08:35:49,"0004","0005",-102,108,0.102614641189575,0,1551170149
2019-02-26 08:35:51,"0005","0004",-56,108,0.105988025665283,0,1551170151
2019-02-26 08:35:51,"0005","0002",-101,85,0.105988025665283,0,1551170151
2019-02-26 08:35:51,"0005","0006",-97,108,0.105988025665283,0,1551170151
2019-02-26 08:35:51,"0005","0005",-102,108,0.105988025665283,0,1551170151
2019-02-26 08:35:56,"0004","0004",-55,108,0.11466383934021,0,1551170156
2019-02-26 08:35:56,"0004","0002",-102,101,0.11466383934021,0,1551170156
2019-02-26 08:35:56,"0004","0006",-98,101,0.11466383934021,0,1551170156
2019-02-26 08:35:56,"0004","0005",-100,101,0.11466383934021,0,1551170156
2019-02-26 08:35:57,"0004","0004",-55,108,0.106007814407349,0,1551170157
2019-02-26 08:35:57,"0004","0002",-102,101,0.106007814407349,0,1551170157
2019-02-26 08:35:57,"0004","0006",-98,101,0.106007814407349,0,1551170157
2019-02-26 08:35:57,"0004","0005",-100,101,0.106007814407349,0,1551170157
2019-02-26 08:36:03,"0005","0004",-56,108,0.105071783065796,0,1551170163
2019-02-26 08:36:03,"0005","0002",-102,101,0.105071783065796,0,1551170163
2019-02-26 08:36:03,"0005","0006",-98,101,0.105071783065796,0,1551170163
2019-02-26 08:36:03,"0005","0005",-100,101,0.105071783065796,0,1551170163
2019-02-26 08:36:04,"0002","0004",-56,108,0.100334882736206,0,1551170164
2019-02-26 08:36:04,"0002","0002",-102,101,0.100334882736206,0,1551170164
2019-02-26 08:36:04,"0002","0006",-98,101,0.100334882736206,0,1551170164
2019-02-26 08:36:04,"0002","0005",-100,101,0.100334882736206,0,1551170164
2019-02-26 08:36:10,"0005","0004",-56,108,0.0998630523681641,0,1551170170
2019-02-26 08:36:10,"0005","0002",-102,101,0.0998630523681641,0,1551170170
2019-02-26 08:36:10,"0005","0006",-98,101,0.0998630523681641,0,1551170170
2019-02-26 08:36:10,"0005","0005",-100,101,0.0998630523681641,0,1551170170
2019-02-26 08:36:11,"0008","0004",-56,108,0.101348876953125,0,1551170171
2019-02-26 08:36:11,"0008","0002",-102,101,0.101348876953125,0,1551170171
2019-02-26 08:36:11,"0008","0006",-98,101,0.101348876953125,0,1551170171
2019-02-26 08:36:11,"0008","0005",-100,101,0.101348876953125,0,1551170171
2019-02-26 08:36:16,"0004","0004",-56,108,0.118065357208252,0,1551170176
2019-02-26 08:36:16,"0004","0002",-102,101,0.118065357208252,0,1551170176
2019-02-26 08:36:16,"0004","0006",-98,101,0.118065357208252,0,1551170176
2019-02-26 08:36:16,"0004","0005",-100,101,0.118065357208252,0,1551170176
2019-02-26 08:36:17,"0004","0004",-56,108,0.182940483093262,0,1551170177
2019-02-26 08:36:17,"0004","0002",-102,101,0.182940483093262,0,1551170177
2019-02-26 08:36:17,"0004","0006",-98,101,0.182940483093262,0,1551170177
2019-02-26 08:36:17,"0004","0005",-100,101,0.182940483093262,0,1551170177
2019-02-26 08:36:19,"0008","0004",-56,108,0.156400203704834,0,1551170179
2019-02-26 08:36:19,"0008","0002",-102,101,0.156400203704834,0,1551170179
2019-02-26 08:36:19,"0008","0006",-98,101,0.156400203704834,0,1551170179
2019-02-26 08:36:19,"0008","0005",-100,101,0.156400203704834,0,1551170179
2019-02-26 08:36:20,"0008","0004",-57,108,0.399741411209106,0,1551170180
2019-02-26 08:36:20,"0008","0002",-102,108,0.399741411209106,0,1551170180
2019-02-26 08:36:20,"0008","0006",-97,108,0.399741411209106,0,1551170180
2019-02-26 08:36:20,"0008","0005",-100,108,0.399741411209106,0,1551170180
2019-02-26 08:36:21,"0005","0004",-57,108,0.102044820785522,0,1551170181
2019-02-26 08:36:21,"0005","0002",-102,108,0.102044820785522,0,1551170181
2019-02-26 08:36:21,"0005","0006",-97,108,0.102044820785522,0,1551170181
2019-02-26 08:36:21,"0005","0005",-100,108,0.102044820785522,0,1551170181
2019-02-26 08:36:27,"0004","0004",-56,108,0.104245662689209,0,1551170187
2019-02-26 08:36:27,"0004","0002",-102,71,0.104245662689209,0,1551170187
2019-02-26 08:36:27,"0004","0006",-97,108,0.104245662689209,0,1551170187
2019-02-26 08:36:27,"0004","0005",-101,108,0.104245662689209,0,1551170187
2019-02-26 08:36:29,"0004","0004",-56,108,0.130806684494019,0,1551170189
2019-02-26 08:36:29,"0004","0002",-102,71,0.130806684494019,0,1551170189
2019-02-26 08:36:29,"0004","0006",-97,108,0.130806684494019,0,1551170189
2019-02-26 08:36:29,"0004","0005",-101,108,0.130806684494019,0,1551170189
2019-02-26 08:36:30,"0005","0004",-56,108,0.100366830825806,0,1551170190
2019-02-26 08:36:30,"0005","0002",-102,71,0.100366830825806,0,1551170190
2019-02-26 08:36:30,"0005","0006",-97,108,0.100366830825806,0,1551170190
2019-02-26 08:36:30,"0005","0005",-101,108,0.100366830825806,0,1551170190
2019-02-26 08:36:31,"0005","0004",-56,108,0.100388050079346,0,1551170191
2019-02-26 08:36:31,"0005","0002",-102,71,0.100388050079346,0,1551170191
2019-02-26 08:36:31,"0005","0006",-97,108,0.100388050079346,0,1551170191
2019-02-26 08:36:31,"0005","0005",-101,108,0.100388050079346,0,1551170191
2019-02-26 08:36:36,"0008","0004",-56,108,0.113751411437988,0,1551170196
2019-02-26 08:36:36,"0008","0002",-102,71,0.113751411437988,0,1551170196
2019-02-26 08:36:36,"0008","0006",-97,108,0.113751411437988,0,1551170196
2019-02-26 08:36:36,"0008","0005",-101,108,0.113751411437988,0,1551170196
2019-02-26 08:36:38,"0004","0004",-56,108,0.104331254959106,0,1551170198
2019-02-26 08:36:38,"0004","0002",-102,71,0.104331254959106,0,1551170198
2019-02-26 08:36:38,"0004","0006",-99,108,0.104331254959106,0,1551170198
2019-02-26 08:36:38,"0004","0005",-100,107,0.104331254959106,0,1551170198
2019-02-26 08:36:43,"0008","0004",-56,107,0.100857734680176,0,1551170203
2019-02-26 08:36:43,"0008","0002",-102,71,0.100857734680176,0,1551170203
2019-02-26 08:36:43,"0008","0006",-99,108,0.100857734680176,0,1551170203
2019-02-26 08:36:43,"0008","0005",-100,107,0.100857734680176,0,1551170203
2019-02-26 08:36:44,"0004","0004",-56,108,0.1042320728302,0,1551170204
2019-02-26 08:36:44,"0004","0002",-102,108,0.1042320728302,0,1551170204
2019-02-26 08:36:44,"0004","0006",-98,108,0.1042320728302,0,1551170204
2019-02-26 08:36:44,"0004","0005",-101,108,0.1042320728302,0,1551170204
2019-02-26 08:36:50,"0005","0004",-56,108,0.109234809875488,0,1551170210
2019-02-26 08:36:50,"0005","0002",-102,108,0.109234809875488,0,1551170210
2019-02-26 08:36:50,"0005","0006",-98,108,0.109234809875488,0,1551170210
2019-02-26 08:36:50,"0005","0005",-101,108,0.109234809875488,0,1551170210
2019-02-26 08:36:52,"0008","0004",-56,108,0.108587741851807,0,1551170212
2019-02-26 08:36:52,"0008","0002",-102,108,0.108587741851807,0,1551170212
2019-02-26 08:36:52,"0008","0006",-98,108,0.108587741851807,0,1551170212
2019-02-26 08:36:52,"0008","0005",-101,108,0.108587741851807,0,1551170212
2019-02-26 08:36:58,"0004","0004",-56,108,0.104685306549072,0,1551170218
2019-02-26 08:36:58,"0004","0002",-102,108,0.104685306549072,0,1551170218
2019-02-26 08:36:58,"0004","0006",-98,108,0.104685306549072,0,1551170218
2019-02-26 08:36:58,"0004","0005",-101,108,0.104685306549072,0,1551170218
2019-02-26 08:36:59,"0004","0004",-56,108,0.103682994842529,0,1551170219
2019-02-26 08:36:59,"0004","0002",-102,108,0.103682994842529,0,1551170219
2019-02-26 08:36:59,"0004","0006",-98,108,0.103682994842529,0,1551170219
2019-02-26 08:36:59,"0004","0005",-101,108,0.103682994842529,0,1551170219
2019-02-26 08:37:04,"0002","0004",-56,108,0.0978536605834961,0,1551170224
2019-02-26 08:37:04,"0002","0002",-102,108,0.0978536605834961,0,1551170224
2019-02-26 08:37:04,"0002","0006",-98,108,0.0978536605834961,0,1551170224
2019-02-26 08:37:04,"0002","0005",-101,108,0.0978536605834961,0,1551170224
2019-02-26 08:37:05,"0004","0004",-56,108,0.0993673801422119,0,1551170225
2019-02-26 08:37:05,"0004","0002",-101,108,0.0993673801422119,0,1551170225
2019-02-26 08:37:05,"0004","0006",-96,108,0.0993673801422119,0,1551170225
2019-02-26 08:37:05,"0004","0005",-100,108,0.0993673801422119,0,1551170225
2019-02-26 08:37:11,"0004","0004",-56,108,0.099658727645874,0,1551170231
2019-02-26 08:37:11,"0004","0002",-101,108,0.099658727645874,0,1551170231
2019-02-26 08:37:11,"0004","0006",-96,108,0.099658727645874,0,1551170231
2019-02-26 08:37:11,"0004","0005",-99,108,0.099658727645874,0,1551170231
2019-02-26 08:37:12,"0005","0004",-56,108,0.101065635681152,0,1551170232
2019-02-26 08:37:12,"0005","0002",-101,108,0.101065635681152,0,1551170232
2019-02-26 08:37:12,"0005","0006",-96,108,0.101065635681152,0,1551170232
2019-02-26 08:37:12,"0005","0005",-99,108,0.101065635681152,0,1551170232
2019-02-26 08:37:17,"0005","0004",-56,108,0.105132818222046,0,1551170237
2019-02-26 08:37:17,"0005","0002",-101,108,0.105132818222046,0,1551170237
2019-02-26 08:37:17,"0005","0006",-96,108,0.105132818222046,0,1551170237
2019-02-26 08:37:17,"0005","0005",-99,108,0.105132818222046,0,1551170237
2019-02-26 08:37:19,"0005","0004",-56,108,0.102220296859741,0,1551170239
2019-02-26 08:37:19,"0005","0002",-101,108,0.102220296859741,0,1551170239
2019-02-26 08:37:19,"0005","0006",-96,108,0.102220296859741,0,1551170239
2019-02-26 08:37:19,"0005","0005",-99,108,0.102220296859741,0,1551170239
2019-02-26 08:37:24,"0004","0004",-55,108,0.105807781219482,0,1551170244
2019-02-26 08:37:24,"0004","0002",-101,108,0.105807781219482,0,1551170244
2019-02-26 08:37:24,"0004","0006",-95,108,0.105807781219482,0,1551170244
2019-02-26 08:37:24,"0004","0005",-101,108,0.105807781219482,0,1551170244
2019-02-26 08:37:25,"0008","0004",-55,108,0.112589836120605,0,1551170245
2019-02-26 08:37:25,"0008","0002",-101,108,0.112589836120605,0,1551170245
2019-02-26 08:37:25,"0008","0006",-95,108,0.112589836120605,0,1551170245
2019-02-26 08:37:25,"0008","0005",-101,108,0.112589836120605,0,1551170245
2019-02-26 08:37:31,"0005","0004",-57,108,0.161327123641968,0,1551170251
2019-02-26 08:37:31,"0005","0002",-101,108,0.161327123641968,0,1551170251
2019-02-26 08:37:31,"0005","0006",-96,108,0.161327123641968,0,1551170251
2019-02-26 08:37:31,"0005","0005",-101,108,0.161327123641968,0,1551170251
2019-02-26 08:37:37,"0008","0004",-57,108,0.103998899459839,0,1551170257
2019-02-26 08:37:37,"0008","0002",-101,108,0.103998899459839,0,1551170257
2019-02-26 08:37:37,"0008","0006",-96,108,0.103998899459839,0,1551170257
2019-02-26 08:37:37,"0008","0005",-101,108,0.103998899459839,0,1551170257
2019-02-26 08:37:38,"0008","0004",-57,108,0.0988402366638184,0,1551170258
2019-02-26 08:37:38,"0008","0002",-101,108,0.0988402366638184,0,1551170258
2019-02-26 08:37:38,"0008","0006",-96,108,0.0988402366638184,0,1551170258
2019-02-26 08:37:38,"0008","0005",-101,108,0.0988402366638184,0,1551170258
2019-02-26 08:37:44,"0005","0004",-57,108,0.1130690574646,0,1551170264
2019-02-26 08:37:44,"0005","0002",-101,108,0.1130690574646,0,1551170264
2019-02-26 08:37:44,"0005","0006",-96,108,0.1130690574646,0,1551170264
2019-02-26 08:37:44,"0005","0005",-101,108,0.1130690574646,0,1551170264
2019-02-26 08:37:45,"0008","0004",-57,108,0.0996134281158447,0,1551170265
2019-02-26 08:37:45,"0008","0002",-101,108,0.0996134281158447,0,1551170265
2019-02-26 08:37:45,"0008","0006",-96,108,0.0996134281158447,0,1551170265
2019-02-26 08:37:45,"0008","0005",-101,108,0.0996134281158447,0,1551170265
2019-02-26 08:37:46,"0004","0004",-57,108,0.107089042663574,0,1551170266
2019-02-26 08:37:46,"0004","0002",-101,108,0.107089042663574,0,1551170266
2019-02-26 08:37:46,"0004","0006",-96,108,0.107089042663574,0,1551170266
2019-02-26 08:37:46,"0004","0005",-101,108,0.107089042663574,0,1551170266
2019-02-26 08:37:51,"0002","0004",-57,108,0.117940664291382,0,1551170271
2019-02-26 08:37:51,"0002","0002",-102,108,0.117940664291382,0,1551170271
2019-02-26 08:37:51,"0002","0006",-97,108,0.117940664291382,0,1551170271
2019-02-26 08:37:51,"0002","0005",-100,108,0.117940664291382,0,1551170271
2019-02-26 08:37:52,"0008","0004",-57,108,0.135846853256226,0,1551170272
2019-02-26 08:37:52,"0008","0002",-102,108,0.135846853256226,0,1551170272
2019-02-26 08:37:52,"0008","0006",-97,108,0.135846853256226,0,1551170272
2019-02-26 08:37:52,"0008","0005",-100,108,0.135846853256226,0,1551170272
2019-02-26 08:37:54,"0008","0004",-57,108,0.109399080276489,0,1551170274
2019-02-26 08:37:54,"0008","0002",-102,108,0.109399080276489,0,1551170274
2019-02-26 08:37:54,"0008","0006",-97,108,0.109399080276489,0,1551170274
2019-02-26 08:37:54,"0008","0005",-101,108,0.109399080276489,0,1551170274
2019-02-26 08:37:59,"0005","0004",-57,108,0.0990054607391357,0,1551170279
2019-02-26 08:37:59,"0005","0002",-102,108,0.0990054607391357,0,1551170279
2019-02-26 08:37:59,"0005","0006",-97,108,0.0990054607391357,0,1551170279
2019-02-26 08:37:59,"0005","0005",-101,108,0.0990054607391357,0,1551170279
2019-02-26 08:38:00,"0005","0004",-57,108,0.0973179340362549,0,1551170280
