ini_monit,mac_local,mac_destino,rssi,lqi,latencia,desconexion
Mon Feb 25 11:44:26 2019,10,2,-100,108,0.09904003143,0
Mon Feb 25 11:44:28 2019,10,4,-54,108,5.094749689,1
Mon Feb 25 11:44:28 2019,10,5,-96,108,5.094749689,1
Mon Feb 25 11:44:28 2019,10,6,-93,108,5.094749689,1
Mon Feb 25 11:44:28 2019,10,2,-100,108,5.094749689,1
Mon Feb 25 11:44:34 2019,10,4,-54,108,0.09803915024,0
Mon Feb 25 11:44:34 2019,10,5,-96,108,0.09803915024,0
Mon Feb 25 11:44:34 2019,10,6,-93,108,0.09803915024,0
Mon Feb 25 11:44:34 2019,10,2,-100,108,0.09803915024,0
Mon Feb 25 11:44:40 2019,10,4,-54,108,0.09899330139,0
Mon Feb 25 11:44:40 2019,10,5,-96,108,0.09899330139,0
Mon Feb 25 11:44:40 2019,10,6,-93,108,0.09899330139,0
Mon Feb 25 11:44:40 2019,10,2,-100,108,0.09899330139,0
Mon Feb 25 11:44:41 2019,10,4,-54,108,0.09799408913,0
Mon Feb 25 11:44:41 2019,10,5,-96,108,0.09799408913,0
Mon Feb 25 11:44:41 2019,10,6,-93,108,0.09799408913,0
Mon Feb 25 11:44:41 2019,10,2,-100,108,0.09799408913,0
Mon Feb 25 11:44:47 2019,10,4,-55,108,0.09903645515,0
Mon Feb 25 11:44:47 2019,10,5,-97,107,0.09903645515,0
Mon Feb 25 11:44:47 2019,10,6,-94,107,0.09903645515,0
Mon Feb 25 11:44:47 2019,10,2,-99,107,0.09903645515,0
Mon Feb 25 11:44:49 2019,10,4,-54,108,0.1010184288,0
Mon Feb 25 11:44:49 2019,10,5,-95,108,0.1010184288,0
Mon Feb 25 11:44:49 2019,10,6,-93,108,0.1010184288,0
Mon Feb 25 11:44:49 2019,10,2,-99,108,0.1010184288,0
Mon Feb 25 11:44:51 2019,10,4,-54,108,0.1980285645,0
Mon Feb 25 11:44:51 2019,10,5,-95,108,0.1980285645,0
Mon Feb 25 11:44:51 2019,10,6,-93,108,0.1980285645,0
Mon Feb 25 11:44:51 2019,10,2,-99,108,0.1980285645,0
Mon Feb 25 11:44:57 2019,10,4,-54,108,0.1029932499,0
Mon Feb 25 11:44:57 2019,10,5,-95,108,0.1029932499,0
Mon Feb 25 11:44:57 2019,10,6,-93,108,0.1029932499,0
Mon Feb 25 11:44:57 2019,10,2,-99,108,0.1029932499,0
Mon Feb 25 11:44:59 2019,10,4,-54,108,0.09899330139,0
Mon Feb 25 11:44:59 2019,10,5,-95,108,0.09899330139,0
Mon Feb 25 11:44:59 2019,10,6,-93,108,0.09899330139,0
Mon Feb 25 11:44:59 2019,10,2,-99,108,0.09899330139,0
Mon Feb 25 11:45:05 2019,10,4,-54,108,0.09998059273,0
Mon Feb 25 11:45:05 2019,10,5,-95,108,0.09998059273,0
Mon Feb 25 11:45:05 2019,10,6,-93,108,0.09998059273,0
Mon Feb 25 11:45:05 2019,10,2,-99,108,0.09998059273,0
Mon Feb 25 11:45:06 2019,10,4,-54,108,0.09999585152,0
Mon Feb 25 11:45:06 2019,10,5,-95,108,0.09999585152,0
Mon Feb 25 11:45:06 2019,10,6,-93,108,0.09999585152,0
Mon Feb 25 11:45:06 2019,10,2,-99,108,0.09999585152,0
Mon Feb 25 11:45:12 2019,10,4,-55,108,0.1040425301,0
Mon Feb 25 11:45:12 2019,10,5,-95,108,0.1040425301,0
Mon Feb 25 11:45:12 2019,10,6,-91,108,0.1040425301,0
Mon Feb 25 11:45:12 2019,10,2,-100,108,0.1040425301,0
Mon Feb 25 11:45:14 2019,10,4,-55,108,0.09999394417,0
Mon Feb 25 11:45:14 2019,10,5,-95,108,0.09999394417,0
Mon Feb 25 11:45:14 2019,10,6,-91,108,0.09999394417,0
Mon Feb 25 11:45:14 2019,10,2,-100,108,0.09999394417,0
Mon Feb 25 11:45:19 2019,10,4,-55,108,0.1039936543,0
Mon Feb 25 11:45:19 2019,10,5,-95,108,0.1039936543,0
Mon Feb 25 11:45:19 2019,10,6,-91,108,0.1039936543,0
Mon Feb 25 11:45:19 2019,10,2,-100,108,0.1039936543,0
Mon Feb 25 11:45:21 2019,10,4,-55,108,0.09904575348,0
Mon Feb 25 11:45:21 2019,10,5,-95,108,0.09904575348,0
Mon Feb 25 11:45:21 2019,10,6,-91,108,0.09904575348,0
Mon Feb 25 11:45:21 2019,10,2,-100,108,0.09904575348,0
Mon Feb 25 11:45:27 2019,10,4,-55,108,0.1270446777,0
Mon Feb 25 11:45:27 2019,10,5,-95,108,0.1270446777,0
Mon Feb 25 11:45:27 2019,10,6,-92,108,0.1270446777,0
Mon Feb 25 11:45:27 2019,10,2,-98,108,0.1270446777,0
Mon Feb 25 11:45:28 2019,10,4,-54,108,0.09899711609,0
Mon Feb 25 11:45:28 2019,10,5,-95,108,0.09899711609,0
Mon Feb 25 11:45:28 2019,10,6,-92,108,0.09899711609,0
Mon Feb 25 11:45:28 2019,10,2,-98,103,0.09899711609,0
Mon Feb 25 11:45:35 2019,10,4,-54,108,0.09899616241,0
Mon Feb 25 11:45:35 2019,10,5,-95,108,0.09899616241,0
Mon Feb 25 11:45:35 2019,10,6,-92,108,0.09899616241,0
Mon Feb 25 11:45:35 2019,10,2,-98,108,0.09899616241,0
Mon Feb 25 11:45:37 2019,10,4,-54,108,0.09803056717,0
Mon Feb 25 11:45:37 2019,10,5,-95,108,0.09803056717,0
Mon Feb 25 11:45:37 2019,10,6,-92,108,0.09803056717,0
Mon Feb 25 11:45:37 2019,10,2,-98,108,0.09803056717,0
Mon Feb 25 11:45:42 2019,10,4,-54,108,0.09703373909,0
Mon Feb 25 11:45:42 2019,10,5,-95,108,0.09703373909,0
Mon Feb 25 11:45:42 2019,10,6,-92,108,0.09703373909,0
Mon Feb 25 11:45:42 2019,10,2,-98,108,0.09703373909,0
Mon Feb 25 11:45:43 2019,10,4,-54,108,0.09703493118,0
Mon Feb 25 11:45:43 2019,10,5,-95,108,0.09703493118,0
Mon Feb 25 11:45:43 2019,10,6,-92,108,0.09703493118,0
Mon Feb 25 11:45:43 2019,10,2,-98,108,0.09703493118,0
Mon Feb 25 11:45:51 2019,10,4,-54,108,0.09304356575,0
Mon Feb 25 11:45:51 2019,10,5,-95,108,0.09304356575,0
Mon Feb 25 11:45:51 2019,10,6,-92,108,0.09304356575,0
Mon Feb 25 11:45:51 2019,10,2,-98,108,0.09304356575,0
Mon Feb 25 11:45:57 2019,10,4,-58,107,0.09398841858,0
Mon Feb 25 11:45:57 2019,10,5,-100,107,0.09398841858,0
Mon Feb 25 11:45:57 2019,10,6,-92,107,0.09398841858,0
Mon Feb 25 11:45:57 2019,10,2,-99,107,0.09398841858,0
Mon Feb 25 11:45:59 2019,10,4,-58,107,0.09999489784,0
Mon Feb 25 11:45:59 2019,10,5,-100,107,0.09999489784,0
Mon Feb 25 11:45:59 2019,10,6,-92,107,0.09999489784,0
Mon Feb 25 11:45:59 2019,10,2,-99,107,0.09999489784,0
Mon Feb 25 11:46:05 2019,10,4,-58,107,0.09399342537,0
Mon Feb 25 11:46:05 2019,10,5,-100,107,0.09399342537,0
Mon Feb 25 11:46:05 2019,10,6,-92,107,0.09399342537,0
Mon Feb 25 11:46:05 2019,10,2,-99,107,0.09399342537,0
Mon Feb 25 11:46:07 2019,10,4,-58,107,0.09600925446,0
Mon Feb 25 11:46:07 2019,10,5,-100,107,0.09600925446,0
Mon Feb 25 11:46:07 2019,10,6,-92,107,0.09600925446,0
Mon Feb 25 11:46:07 2019,10,2,-99,107,0.09600925446,0
Mon Feb 25 11:46:13 2019,10,4,-60,108,0.09599590302,0
Mon Feb 25 11:46:13 2019,10,5,-96,106,0.09599590302,0
Mon Feb 25 11:46:13 2019,10,6,-92,107,0.09599590302,0
Mon Feb 25 11:46:13 2019,10,2,-100,106,0.09599590302,0
Mon Feb 25 11:46:14 2019,10,4,-60,108,0.09604334831,0
Mon Feb 25 11:46:14 2019,10,5,-96,106,0.09604334831,0
Mon Feb 25 11:46:14 2019,10,6,-92,107,0.09604334831,0
Mon Feb 25 11:46:14 2019,10,2,-100,106,0.09604334831,0
Mon Feb 25 11:46:21 2019,10,4,-60,108,0.09802627563,0
Mon Feb 25 11:46:21 2019,10,5,-99,108,0.09802627563,0
Mon Feb 25 11:46:21 2019,10,6,-97,108,0.09802627563,0
Mon Feb 25 11:46:21 2019,10,2,-102,108,0.09802627563,0
Mon Feb 25 11:46:22 2019,10,4,-60,108,0.1000304222,0
Mon Feb 25 11:46:22 2019,10,5,-99,108,0.1000304222,0
Mon Feb 25 11:46:22 2019,10,6,-97,108,0.1000304222,0
Mon Feb 25 11:46:22 2019,10,2,-102,108,0.1000304222,0
Mon Feb 25 11:46:29 2019,10,4,-60,108,0.09803819656,0
Mon Feb 25 11:46:29 2019,10,5,-99,108,0.09803819656,0
Mon Feb 25 11:46:29 2019,10,6,-97,108,0.09803819656,0
Mon Feb 25 11:46:29 2019,10,2,-102,108,0.09803819656,0
Mon Feb 25 11:46:30 2019,10,4,-60,108,0.1029765606,0
Mon Feb 25 11:46:30 2019,10,5,-99,108,0.1029765606,0
Mon Feb 25 11:46:30 2019,10,6,-97,108,0.1029765606,0
Mon Feb 25 11:46:30 2019,10,2,-102,108,0.1029765606,0
Mon Feb 25 11:46:35 2019,10,4,-60,108,0.1000473499,0
Mon Feb 25 11:46:35 2019,10,5,-99,108,0.1000473499,0
Mon Feb 25 11:46:35 2019,10,6,-97,108,0.1000473499,0
Mon Feb 25 11:46:35 2019,10,2,-102,108,0.1000473499,0
Mon Feb 25 11:46:37 2019,10,4,-60,108,0.1020450592,0
Mon Feb 25 11:46:37 2019,10,5,-99,108,0.1020450592,0
Mon Feb 25 11:46:37 2019,10,6,-97,108,0.1020450592,0
Mon Feb 25 11:46:37 2019,10,2,-102,108,0.1020450592,0
Mon Feb 25 11:46:44 2019,10,4,-57,60,0.09804201126,0
Mon Feb 25 11:46:44 2019,10,5,-99,108,0.09804201126,0
Mon Feb 25 11:46:44 2019,10,6,-97,60,0.09804201126,0
Mon Feb 25 11:46:44 2019,10,2,-102,60,0.09804201126,0
Mon Feb 25 11:46:45 2019,10,4,-57,60,0.1020450592,0
Mon Feb 25 11:46:45 2019,10,5,-99,108,0.1020450592,0
Mon Feb 25 11:46:45 2019,10,6,-97,60,0.1020450592,0
Mon Feb 25 11:46:45 2019,10,2,-102,60,0.1020450592,0
Mon Feb 25 11:46:52 2019,10,4,-57,60,0.09900546074,0
Mon Feb 25 11:46:52 2019,10,5,-99,108,0.09900546074,0
Mon Feb 25 11:46:52 2019,10,6,-97,60,0.09900546074,0
Mon Feb 25 11:46:52 2019,10,2,-102,60,0.09900546074,0
Mon Feb 25 11:46:53 2019,10,4,-57,60,0.09807229042,0
Mon Feb 25 11:46:53 2019,10,5,-99,108,0.09807229042,0
Mon Feb 25 11:46:53 2019,10,6,-97,60,0.09807229042,0
Mon Feb 25 11:46:53 2019,10,2,-102,60,0.09807229042,0
Mon Feb 25 11:46:59 2019,10,4,-57,108,0.1030430794,0
Mon Feb 25 11:46:59 2019,10,5,-98,108,0.1030430794,0
Mon Feb 25 11:46:59 2019,10,6,-93,108,0.1030430794,0
Mon Feb 25 11:46:59 2019,10,2,-103,58,0.1030430794,0
Mon Feb 25 11:47:01 2019,10,4,-57,108,0.09700083733,0
Mon Feb 25 11:47:01 2019,10,5,-98,108,0.09700083733,0
Mon Feb 25 11:47:01 2019,10,6,-93,108,0.09700083733,0
Mon Feb 25 11:47:01 2019,10,2,-103,58,0.09700083733,0
Mon Feb 25 11:47:07 2019,10,4,-57,108,0.09804391861,0
Mon Feb 25 11:47:07 2019,10,5,-98,108,0.09804391861,0
Mon Feb 25 11:47:07 2019,10,6,-94,108,0.09804391861,0
Mon Feb 25 11:47:07 2019,10,2,-101,108,0.09804391861,0
Mon Feb 25 11:47:08 2019,10,4,-57,108,0.1000430584,0
Mon Feb 25 11:47:08 2019,10,5,-98,108,0.1000430584,0
Mon Feb 25 11:47:08 2019,10,6,-94,108,0.1000430584,0
Mon Feb 25 11:47:08 2019,10,2,-101,108,0.1000430584,0
Mon Feb 25 11:47:14 2019,10,4,-57,108,0.09899258614,0
Mon Feb 25 11:47:14 2019,10,5,-98,108,0.09899258614,0
Mon Feb 25 11:47:14 2019,10,6,-94,108,0.09899258614,0
Mon Feb 25 11:47:14 2019,10,2,-101,108,0.09899258614,0
Mon Feb 25 11:47:15 2019,10,4,-57,108,0.1009953022,0
Mon Feb 25 11:47:15 2019,10,5,-98,108,0.1009953022,0
Mon Feb 25 11:47:15 2019,10,6,-94,108,0.1009953022,0
Mon Feb 25 11:47:15 2019,10,2,-101,108,0.1009953022,0
Mon Feb 25 11:47:21 2019,10,4,-57,108,0.09999251366,0
Mon Feb 25 11:47:21 2019,10,5,-98,108,0.09999251366,0
Mon Feb 25 11:47:21 2019,10,6,-94,108,0.09999251366,0
Mon Feb 25 11:47:21 2019,10,2,-101,108,0.09999251366,0
Mon Feb 25 11:47:22 2019,10,4,-57,108,0.1010346413,0
Mon Feb 25 11:47:22 2019,10,5,-98,108,0.1010346413,0
Mon Feb 25 11:47:22 2019,10,6,-94,108,0.1010346413,0
Mon Feb 25 11:47:22 2019,10,2,-101,108,0.1010346413,0
Mon Feb 25 11:47:29 2019,10,4,-57,108,0.09704017639,0
Mon Feb 25 11:47:29 2019,10,5,-98,108,0.09704017639,0
Mon Feb 25 11:47:29 2019,10,6,-92,108,0.09704017639,0
Mon Feb 25 11:47:29 2019,10,2,-101,108,0.09704017639,0
Mon Feb 25 11:47:31 2019,10,4,-57,108,0.1000444889,0
Mon Feb 25 11:47:31 2019,10,5,-98,108,0.1000444889,0
Mon Feb 25 11:47:31 2019,10,6,-92,108,0.1000444889,0
Mon Feb 25 11:47:31 2019,10,2,-101,108,0.1000444889,0
Mon Feb 25 11:47:36 2019,10,4,-57,108,0.09908103943,0
Mon Feb 25 11:47:36 2019,10,5,-98,108,0.09908103943,0
Mon Feb 25 11:47:36 2019,10,6,-92,108,0.09908103943,0
Mon Feb 25 11:47:36 2019,10,2,-101,108,0.09908103943,0
Mon Feb 25 11:47:37 2019,10,4,-57,108,0.09503936768,0
Mon Feb 25 11:47:37 2019,10,5,-98,108,0.09503936768,0
Mon Feb 25 11:47:37 2019,10,6,-92,108,0.09503936768,0
Mon Feb 25 11:47:37 2019,10,2,-101,108,0.09503936768,0
Mon Feb 25 11:47:41 2019,10,4,-57,108,0.09797334671,0
Mon Feb 25 11:47:41 2019,10,5,-98,108,0.09797334671,0
Mon Feb 25 11:47:41 2019,10,6,-92,108,0.09797334671,0
Mon Feb 25 11:47:41 2019,10,2,-101,108,0.09797334671,0
Mon Feb 25 11:47:47 2019,10,4,-56,108,0.1100430489,0
Mon Feb 25 11:47:47 2019,10,5,-99,101,0.1100430489,0
Mon Feb 25 11:47:47 2019,10,6,-93,108,0.1100430489,0
Mon Feb 25 11:47:47 2019,10,2,-101,108,0.1100430489,0
Mon Feb 25 11:47:48 2019,10,4,-56,108,0.09802985191,0
Mon Feb 25 11:47:48 2019,10,5,-99,101,0.09802985191,0
Mon Feb 25 11:47:48 2019,10,6,-93,108,0.09802985191,0
Mon Feb 25 11:47:48 2019,10,2,-101,108,0.09802985191,0
Mon Feb 25 11:47:55 2019,10,4,-57,108,0.1010375023,0
Mon Feb 25 11:47:55 2019,10,5,-97,108,0.1010375023,0
Mon Feb 25 11:47:55 2019,10,6,-94,108,0.1010375023,0
Mon Feb 25 11:47:55 2019,10,2,-98,108,0.1010375023,0
Mon Feb 25 11:47:56 2019,10,4,-57,108,0.101044178,0
Mon Feb 25 11:47:56 2019,10,5,-97,108,0.101044178,0
Mon Feb 25 11:47:56 2019,10,6,-94,108,0.101044178,0
Mon Feb 25 11:47:56 2019,10,2,-98,108,0.101044178,0
Mon Feb 25 11:48:03 2019,10,4,-57,108,0.09703087807,0
Mon Feb 25 11:48:03 2019,10,5,-97,108,0.09703087807,0
Mon Feb 25 11:48:03 2019,10,6,-94,108,0.09703087807,0
Mon Feb 25 11:48:03 2019,10,2,-98,108,0.09703087807,0
Mon Feb 25 11:48:04 2019,10,4,-57,108,0.1020596027,0
Mon Feb 25 11:48:04 2019,10,5,-97,108,0.1020596027,0
Mon Feb 25 11:48:04 2019,10,6,-94,108,0.1020596027,0
Mon Feb 25 11:48:04 2019,10,2,-98,108,0.1020596027,0
Mon Feb 25 11:48:10 2019,10,4,-58,106,0.09804391861,0
Mon Feb 25 11:48:10 2019,10,5,-97,106,0.09804391861,0
Mon Feb 25 11:48:10 2019,10,6,-93,106,0.09804391861,0
Mon Feb 25 11:48:10 2019,10,2,-100,106,0.09804391861,0
Mon Feb 25 11:48:11 2019,10,4,-58,106,0.09303998947,0
Mon Feb 25 11:48:11 2019,10,5,-97,106,0.09303998947,0
Mon Feb 25 11:48:11 2019,10,6,-93,106,0.09303998947,0
Mon Feb 25 11:48:11 2019,10,2,-100,106,0.09303998947,0
Mon Feb 25 11:48:18 2019,10,4,-58,106,0.09704780579,0
Mon Feb 25 11:48:18 2019,10,5,-97,106,0.09704780579,0
Mon Feb 25 11:48:18 2019,10,6,-93,106,0.09704780579,0
Mon Feb 25 11:48:18 2019,10,2,-100,106,0.09704780579,0
Mon Feb 25 11:48:19 2019,10,4,-58,106,0.0999917984,0
Mon Feb 25 11:48:19 2019,10,5,-97,106,0.0999917984,0
Mon Feb 25 11:48:19 2019,10,6,-93,106,0.0999917984,0
Mon Feb 25 11:48:19 2019,10,2,-100,106,0.0999917984,0
Mon Feb 25 11:48:25 2019,10,4,-58,106,0.1000025272,0
Mon Feb 25 11:48:25 2019,10,5,-97,106,0.1000025272,0
Mon Feb 25 11:48:25 2019,10,6,-93,106,0.1000025272,0
Mon Feb 25 11:48:25 2019,10,2,-100,106,0.1000025272,0
Mon Feb 25 11:48:26 2019,10,4,-58,106,0.09599757195,0
Mon Feb 25 11:48:26 2019,10,5,-97,106,0.09599757195,0
Mon Feb 25 11:48:26 2019,10,6,-93,106,0.09599757195,0
Mon Feb 25 11:48:26 2019,10,2,-100,106,0.09599757195,0
Mon Feb 25 11:48:33 2019,10,4,-57,108,0.09904432297,0
Mon Feb 25 11:48:33 2019,10,5,-101,108,0.09904432297,0
Mon Feb 25 11:48:33 2019,10,6,-93,108,0.09904432297,0
Mon Feb 25 11:48:33 2019,10,2,-100,108,0.09904432297,0
Mon Feb 25 11:48:39 2019,10,4,-57,108,0.09199118614,0
Mon Feb 25 11:48:39 2019,10,5,-97,108,0.09199118614,0
Mon Feb 25 11:48:39 2019,10,6,-94,108,0.09199118614,0
Mon Feb 25 11:48:39 2019,10,2,-100,108,0.09199118614,0
Mon Feb 25 11:48:40 2019,10,4,-57,108,0.09704351425,0
Mon Feb 25 11:48:40 2019,10,5,-97,108,0.09704351425,0
Mon Feb 25 11:48:40 2019,10,6,-94,108,0.09704351425,0
Mon Feb 25 11:48:40 2019,10,2,-100,108,0.09704351425,0
Mon Feb 25 11:48:47 2019,10,4,-57,108,0.103045702,0
Mon Feb 25 11:48:47 2019,10,5,-97,108,0.103045702,0
Mon Feb 25 11:48:47 2019,10,6,-94,108,0.103045702,0
Mon Feb 25 11:48:47 2019,10,2,-100,108,0.103045702,0
Mon Feb 25 11:48:48 2019,10,4,-57,108,0.09804201126,0
Mon Feb 25 11:48:48 2019,10,5,-97,108,0.09804201126,0
Mon Feb 25 11:48:48 2019,10,6,-94,108,0.09804201126,0
Mon Feb 25 11:48:48 2019,10,2,-100,108,0.09804201126,0
Mon Feb 25 11:48:54 2019,10,4,-57,106,0.1029787064,0
Mon Feb 25 11:48:54 2019,10,5,-97,108,0.1029787064,0
Mon Feb 25 11:48:54 2019,10,6,-95,106,0.1029787064,0
Mon Feb 25 11:48:54 2019,10,2,-101,106,0.1029787064,0
Mon Feb 25 11:48:56 2019,10,4,-57,108,0.1029653549,0
Mon Feb 25 11:48:56 2019,10,5,-100,108,0.1029653549,0
Mon Feb 25 11:48:56 2019,10,6,-95,108,0.1029653549,0
Mon Feb 25 11:48:56 2019,10,2,-100,108,0.1029653549,0
Mon Feb 25 11:49:01 2019,10,4,-57,108,0.09804368019,0
Mon Feb 25 11:49:01 2019,10,5,-100,108,0.09804368019,0
Mon Feb 25 11:49:01 2019,10,6,-95,108,0.09804368019,0
Mon Feb 25 11:49:01 2019,10,2,-100,108,0.09804368019,0
Mon Feb 25 11:49:03 2019,10,4,-57,108,0.09999489784,0
Mon Feb 25 11:49:03 2019,10,5,-100,108,0.09999489784,0
Mon Feb 25 11:49:03 2019,10,6,-95,108,0.09999489784,0
Mon Feb 25 11:49:03 2019,10,2,-100,108,0.09999489784,0
Mon Feb 25 11:49:09 2019,10,4,-57,108,0.1000356674,0
Mon Feb 25 11:49:09 2019,10,5,-100,108,0.1000356674,0
Mon Feb 25 11:49:09 2019,10,6,-95,108,0.1000356674,0
Mon Feb 25 11:49:09 2019,10,2,-100,108,0.1000356674,0
Mon Feb 25 11:49:11 2019,10,4,-57,108,0.1010429859,0
Mon Feb 25 11:49:11 2019,10,5,-100,108,0.1010429859,0
Mon Feb 25 11:49:11 2019,10,6,-95,108,0.1010429859,0
Mon Feb 25 11:49:11 2019,10,2,-100,108,0.1010429859,0
Mon Feb 25 11:49:16 2019,10,4,-58,108,0.1030352116,0
Mon Feb 25 11:49:16 2019,10,5,-99,108,0.1030352116,0
Mon Feb 25 11:49:16 2019,10,6,-94,108,0.1030352116,0
Mon Feb 25 11:49:16 2019,10,2,-99,101,0.1030352116,0
Mon Feb 25 11:49:18 2019,10,4,-58,108,0.09404444695,0
Mon Feb 25 11:49:18 2019,10,5,-99,108,0.09404444695,0
Mon Feb 25 11:49:18 2019,10,6,-94,108,0.09404444695,0
Mon Feb 25 11:49:18 2019,10,2,-99,101,0.09404444695,0
Mon Feb 25 11:49:24 2019,10,4,-58,108,0.09999251366,0
Mon Feb 25 11:49:24 2019,10,5,-98,108,0.09999251366,0
Mon Feb 25 11:49:24 2019,10,6,-92,108,0.09999251366,0
Mon Feb 25 11:49:24 2019,10,2,-99,108,0.09999251366,0
Mon Feb 25 11:49:26 2019,10,4,-58,108,0.09903812408,0
Mon Feb 25 11:49:26 2019,10,5,-98,108,0.09903812408,0
Mon Feb 25 11:49:26 2019,10,6,-92,108,0.09903812408,0
Mon Feb 25 11:49:26 2019,10,2,-99,108,0.09903812408,0
Mon Feb 25 11:49:33 2019,10,4,-58,108,0.1010322571,0
Mon Feb 25 11:49:33 2019,10,5,-98,108,0.1010322571,0
Mon Feb 25 11:49:33 2019,10,6,-92,108,0.1010322571,0
Mon Feb 25 11:49:33 2019,10,2,-99,108,0.1010322571,0
Mon Feb 25 11:49:34 2019,10,4,-58,108,0.09703350067,0
Mon Feb 25 11:49:34 2019,10,5,-98,108,0.09703350067,0
Mon Feb 25 11:49:34 2019,10,6,-92,108,0.09703350067,0
Mon Feb 25 11:49:34 2019,10,2,-99,108,0.09703350067,0
Mon Feb 25 11:49:41 2019,10,4,-57,108,0.09704017639,0
Mon Feb 25 11:49:41 2019,10,5,-97,108,0.09704017639,0
Mon Feb 25 11:49:41 2019,10,6,-91,108,0.09704017639,0
Mon Feb 25 11:49:41 2019,10,2,-99,108,0.09704017639,0
Mon Feb 25 11:49:42 2019,10,4,-57,108,0.1020436287,0
Mon Feb 25 11:49:42 2019,10,5,-97,108,0.1020436287,0
Mon Feb 25 11:49:42 2019,10,6,-91,108,0.1020436287,0
Mon Feb 25 11:49:42 2019,10,2,-99,108,0.1020436287,0
Mon Feb 25 11:49:48 2019,10,4,-57,108,0.09404349327,0
Mon Feb 25 11:49:48 2019,10,5,-97,108,0.09404349327,0
Mon Feb 25 11:49:48 2019,10,6,-91,108,0.09404349327,0
Mon Feb 25 11:49:48 2019,10,2,-99,108,0.09404349327,0
Mon Feb 25 11:49:49 2019,10,4,-57,108,0.1010434628,0
Mon Feb 25 11:49:49 2019,10,5,-97,108,0.1010434628,0
Mon Feb 25 11:49:49 2019,10,6,-91,108,0.1010434628,0
Mon Feb 25 11:49:49 2019,10,2,-99,108,0.1010434628,0
Mon Feb 25 11:49:56 2019,10,4,-57,108,0.1210420132,0
Mon Feb 25 11:49:56 2019,10,5,-97,108,0.1210420132,0
Mon Feb 25 11:49:56 2019,10,6,-91,108,0.1210420132,0
Mon Feb 25 11:49:56 2019,10,2,-99,108,0.1210420132,0
Mon Feb 25 11:49:57 2019,10,4,-57,108,0.1020321846,0
Mon Feb 25 11:49:57 2019,10,5,-97,108,0.1020321846,0
Mon Feb 25 11:49:57 2019,10,6,-91,108,0.1020321846,0
Mon Feb 25 11:49:57 2019,10,2,-99,108,0.1020321846,0
Mon Feb 25 11:56:30 2019,10,4,-56,108,0.09799742699,0
Mon Feb 25 11:56:30 2019,10,5,-97,108,0.09799742699,0
Mon Feb 25 11:56:30 2019,10,6,-93,108,0.09799742699,0
Mon Feb 25 11:56:30 2019,10,2,-99,108,0.09799742699,0
Mon Feb 25 11:57:32 2019,10,4,-56,108,0.09302425385,0
Mon Feb 25 11:57:32 2019,10,5,-97,107,0.09302425385,0
Mon Feb 25 11:57:32 2019,10,6,-94,107,0.09302425385,0
Mon Feb 25 11:57:32 2019,10,2,-101,107,0.09302425385,0
Mon Feb 25 11:58:34 2019,10,4,-57,107,0.09904408455,0
Mon Feb 25 11:58:34 2019,10,5,-97,107,0.09904408455,0
Mon Feb 25 11:58:34 2019,10,6,-95,107,0.09904408455,0
Mon Feb 25 11:58:34 2019,10,2,-100,107,0.09904408455,0
Mon Feb 25 11:59:34 2019,10,4,-57,108,0.1000471115,0
Mon Feb 25 11:59:34 2019,10,5,-95,108,0.1000471115,0
Mon Feb 25 11:59:34 2019,10,6,-94,108,0.1000471115,0
Mon Feb 25 11:59:34 2019,10,2,-100,108,0.1000471115,0
Mon Feb 25 12:00:34 2019,10,4,-57,82,0.1020407677,0
Mon Feb 25 12:00:34 2019,10,5,-97,82,0.1020407677,0
Mon Feb 25 12:00:34 2019,10,6,-91,82,0.1020407677,0
Mon Feb 25 12:00:34 2019,10,2,-101,82,0.1020407677,0
Mon Feb 25 12:01:36 2019,10,4,-55,105,0.09403991699,0
Mon Feb 25 12:01:36 2019,10,5,-101,105,0.09403991699,0
Mon Feb 25 12:01:36 2019,10,6,-92,105,0.09403991699,0
Mon Feb 25 12:01:36 2019,10,2,-101,82,0.09403991699,0
Mon Feb 25 12:02:39 2019,10,4,-54,106,0.1019928455,0
Mon Feb 25 12:02:39 2019,10,5,-96,108,0.1019928455,0
Mon Feb 25 12:02:39 2019,10,6,-93,108,0.1019928455,0
Mon Feb 25 12:02:39 2019,10,2,-102,108,0.1019928455,0
Mon Feb 25 12:03:43 2019,10,4,-55,75,0.102045536,0
Mon Feb 25 12:03:43 2019,10,5,-96,75,0.102045536,0
Mon Feb 25 12:03:43 2019,10,6,-91,75,0.102045536,0
Mon Feb 25 12:03:43 2019,10,2,-102,75,0.102045536,0
Mon Feb 25 12:04:45 2019,10,4,-54,107,0.1000337601,0
Mon Feb 25 12:04:45 2019,10,5,-96,107,0.1000337601,0
Mon Feb 25 12:04:45 2019,10,6,-91,107,0.1000337601,0
Mon Feb 25 12:04:45 2019,10,2,-100,107,0.1000337601,0
Mon Feb 25 12:05:47 2019,10,4,-56,108,0.1010332108,0
Mon Feb 25 12:05:47 2019,10,5,-97,85,0.1010332108,0
Mon Feb 25 12:05:47 2019,10,6,-93,108,0.1010332108,0
Mon Feb 25 12:05:47 2019,10,2,-101,85,0.1010332108,0
Mon Feb 25 12:17:47 2019,10,4,-59,108,0.09904408455,0
Mon Feb 25 12:17:47 2019,10,5,-101,108,0.09904408455,0
Mon Feb 25 12:17:47 2019,10,6,-96,108,0.09904408455,0
